CustomerID,Name,Age,Gender,Country,IncomeLevel,CustomerTier
0495,Jerrylee Hammant,21,Female,Japan,Medium,Gold
0496,Pauly Edes,27,Female,Japan,Medium,Gold
0497,Collie Mowett,73,Female,India,Low,Silver
0498,Pierrette Pritchard,55,Female,Canada,Medium,Gold
0499,Dione Ommundsen,10,Transgender,India,Low,Gold
0500,Sandra Jumont,61,Female,Malaysia,Low,Silver
0501,Mead Sparrowe,8,Male,India,Medium,Gold
0502,Sholom Le Clercq,47,Transgender,Singapore,Medium,Gold
0503,Rhonda Bonass,57,Female,Singapore,Low,Gold
0504,Carma Franzettoini,39,Transgender,India,Medium,Gold
0505,Ansley Ratcliffe,26,Female,India,Medium,Gold
0506,Morgun Di Iorio,84,Female,India,Medium,Silver
0507,Maible Southwick,47,Female,United States,High,Silver
0508,Cristie Harfoot,63,Transgender,Australia,High,Gold
0509,Carleen Bonsall,9,Male,Australia,Medium,Gold
0510,Cammy Tummond,33,Female,India,Low,Gold
0511,Lazar Melhuish,84,Female,United States,Medium,Silver
0512,Mel Stinton,27,Transgender,United States,Medium,Gold
0513,Curry Erb,53,Female,India,Medium,Silver
0514,Peter Rowes,76,Female,Singapore,Medium,Silver
0515,Micheil Bradberry,52,Male,Canada,Medium,Gold
0516,Nikki Chisman,48,Female,Canada,Medium,Gold
0517,Donielle Biesty,40,Male,Hong Kong,Medium,Gold
0518,Matias Kippie,57,Female,United Arab Emirates,Medium,Gold
0519,Kati Backhouse,72,Female,India,Low,Gold
0520,Aryn Brookesbie,18,Female,India,Low,Silver
0521,Walt Kemsley,45,Female,India,Low,Gold
0522,Brendon Climance,85,Male,Australia,Low,Platinum
0523,Bree Nourse,21,Male,United States,High,Gold
0524,Lorinda Fellon,8,Female,Japan,Low,Silver
0525,Allx Scanlon,28,Transgender,India,High,Gold
0526,Wally Cuphus,34,Female,Canada,Medium,Gold
0527,Eden Rowsell,10,Female,India,Medium,Gold
0528,Ilise Broxap,64,Male,United States,Medium,Gold
0529,Hans Stapleford,56,Female,India,Low,Gold
0530,Ginger Mullally,45,Female,Canada,Low,Silver
0531,Teddie Matthensen,23,Male,United States,Medium,Silver
0532,Arline Cow,9,Transgender,Japan,High,Silver
0533,Julieta Maggs,12,Female,India,Medium,Bronze
0534,Clo Vamplew,30,Female,Australia,Low,Gold
0535,Daisy Cashen,19,Female,India,Medium,Bronze
0536,Faun De Goey,10,Female,Qatar,High,Platinum
0537,Webb Skerm,76,Transgender,India,Medium,Bronze
0538,Conney Ewings,58,Female,Australia,High,Silver
0539,Thelma McGuane,22,Female,Australia,High,Silver
0540,Christopher Biggs,63,Female,India,Low,Silver
0541,Cherri Knock,47,Female,United States,High,Gold
0542,Romy Shalders,74,Male,India,Medium,Gold
0543,Denna Powell,51,Female,India,High,Gold
0544,Thekla Samuels,19,Male,Singapore,High,Gold
0545,Everett Jolliffe,27,Male,Canada,Medium,Gold
0546,Buckie McCree,26,Male,United Arab Emirates,Medium,Silver
0547,Jessee Wilber,24,Female,Qatar,High,Silver
0548,Dal Bohlsen,50,Male,Canada,Medium,Gold
0549,Wes Pont,54,Male,Malaysia,High,Gold
0550,Monte Maliphant,8,Male,India,High,Gold
0551,Hermie Akam,48,Female,Qatar,Medium,Gold
0552,Maure Tingcomb,39,Male,Australia,Medium,Platinum
0553,Anna-diane Tremmil,28,Male,India,High,Gold
0554,Martita De Lasci,25,Female,United States,Low,Gold
0555,Jodee Warbeys,30,Male,United States,High,Gold
0556,Velvet Gartrell,24,Male,Australia,Medium,Gold
0557,Marian Ackermann,63,Female,Hong Kong,Medium,Gold
0558,Cass Lenz,57,Female,India,Low,Gold
0559,Melosa Callaghan,58,Male,Canada,Low,Gold
0560,Lesly Sherburn,16,Male,India,Low,Silver
0561,Alex Laybourn,81,Female,Qatar,High,Gold
0562,Carroll Grayham,72,Female,Canada,High,Gold
0563,Bathsheba Trenchard,67,Female,India,Low,Gold
0564,Ted McGeorge,82,Female,Australia,Low,Gold
0565,Danella Speedy,28,Female,India,High,Bronze
0566,Odilia Wootton,62,Female,Canada,Medium,Bronze
0567,Tremayne Gauld,66,Female,Hong Kong,High,Bronze
0568,Briney Bembridge,70,Male,India,Medium,Bronze
0569,Cordell Plumer,52,Female,United Arab Emirates,Low,Platinum
0570,Robinett Fentem,23,Female,India,Medium,Silver
0571,Francyne De Few,57,Female,United States,Low,Gold
0572,Gerhardt Caisley,28,Female,Singapore,Low,Gold
0573,Leland Hotchkin,80,Female,Singapore,Medium,Gold
0574,Karlens Sherwen,16,Female,Singapore,Medium,Gold
0575,Esdras Fray,60,Transgender,United States,Medium,Gold
0576,Scarlet Barlace,27,Female,Qatar,Medium,Gold
0577,Brant Ugo,45,Male,United States,Low,Silver
0578,Fifine Klain,54,Female,Australia,High,Silver
0579,Mord Bradlaugh,49,Female,India,Medium,Gold
0580,Janenna Bracchi,50,Female,Singapore,Medium,Gold
0581,Antin Boyson,46,Female,India,Low,Platinum
0582,Bryan Glasheen,75,Female,India,Low,Gold
0583,Lorri Habben,68,Female,United States,Medium,Platinum
0584,Rodge Bellson,23,Transgender,India,Medium,Gold
0585,Yvonne Hadlow,40,Transgender,India,High,Platinum
0586,Fons Mudge,31,Female,Hong Kong,Low,Gold
0587,Christen Godin,37,Male,Australia,Low,Gold
0588,Garland Iacovielli,69,Transgender,Australia,Medium,Gold
0589,Kelci Picheford,42,Male,United Arab Emirates,Low,Silver
0590,Richmound Fillon,14,Female,Canada,Medium,Platinum
0591,Barthel Mossbee,61,Female,India,Medium,Gold
0592,Emmy Forster,29,Female,Japan,Medium,Platinum
0593,Ferdinanda Martusov,77,Female,Australia,Low,Gold
0594,Wandis Rodgers,16,Female,India,Medium,Bronze
0595,Lemmy Kilborn,16,Female,India,High,Gold
0596,Davida Deacock,76,Male,India,Low,Gold
0597,Pierce Fere,57,Female,India,Low,Gold
0598,Munroe Kimber,31,Male,India,Medium,Gold
0599,Franciska Wynett,68,Female,India,Medium,Gold
0600,Guthry Berzins,46,Female,India,High,Bronze
0601,Gavra Bailles,67,Male,India,Medium,Gold
0602,Portie Winscum,74,Female,Malaysia,Medium,Gold
0603,Torre Decaze,11,Female,United States,High,Gold
0604,North Theuff,71,Transgender,Singapore,Medium,Gold
0605,Kingsly Tweede,33,Female,Canada,High,Gold
0606,Cora Rosier,80,Transgender,India,Medium,Silver
0607,Lena Bayley,24,Female,Malaysia,Medium,Gold
0608,Chelsie Lardnar,40,Female,Canada,Medium,Silver
0609,Drake Korous,16,Female,Australia,High,Gold
0610,Peta Blackston,75,Male,Hong Kong,Medium,Gold
0611,Georgianna Kemwal,18,Female,India,Medium,Silver
0612,Beverie Egleton,58,Male,United States,High,Gold
0613,Pascal Hewes,11,Male,India,High,Silver
0614,Berton Tenaunt,58,Female,United Arab Emirates,High,Bronze
0615,Shermie Klulisek,59,Female,India,Medium,Gold
0616,Tom Longland,23,Female,India,Low,Gold
0617,Cullin Habershaw,38,Female,Hong Kong,Medium,Gold
0618,Florence Cavolini,47,Female,India,Low,Gold
0619,Carrissa Boshers,60,Male,Japan,Medium,Bronze
0620,Liv Benthall,81,Female,United States,High,Gold
0621,Hermon Gooble,80,Female,Canada,Medium,Platinum
0622,Gayel Dumphy,75,Male,United States,Medium,Bronze
0623,Dimitry Smaridge,25,Male,India,Medium,Silver
0624,Karisa Horsfield,71,Female,Australia,Low,Gold
0625,Jaquenette Hanretty,23,Male,Canada,Medium,Gold
0626,Friedrich Tremouille,53,Female,United States,Medium,Silver
0627,Forbes Warmisham,28,Transgender,Japan,Medium,Bronze
0628,Lucita Piscotti,65,Male,Australia,Medium,Silver
0629,Brit Thomel,82,Female,India,High,Gold
0630,Cornie Shapero,23,Female,India,Low,Platinum
0631,Fayette Lince,65,Female,Australia,Low,Gold
0632,Kelly Hamsher,37,Female,India,Low,Gold
0633,Bordy Ebbins,42,Female,United States,High,Gold
0634,Karolina Brugden,32,Female,India,High,Silver
0635,Vaclav Plenty,11,Female,United States,High,Gold
0636,Charlot Adacot,26,Male,Japan,High,Gold
0637,Evie Pittway,14,Female,India,Medium,Silver
0638,Carmon Lavalde,22,Female,India,Medium,Gold
0639,Josey Vollam,31,Female,Singapore,High,Gold
0640,Yulma Lowe,10,Female,Australia,Low,Gold
0641,Catharina Hammerich,23,Female,Singapore,Medium,Bronze
0642,Lexie Devote,46,Female,Australia,Medium,Gold
0643,Gherardo Hansel,21,Transgender,India,High,Gold
0644,Geoff Dionsetti,21,Female,Singapore,Medium,Gold
0645,Tammie Gomes,41,Female,United Arab Emirates,Medium,Platinum
0646,Holli Tompsett,66,Male,India,Medium,Silver
0647,Maryanne Klimkowski,26,Male,Canada,Medium,Platinum
0648,Wash Mendez,28,Female,India,High,Platinum
0649,Tulley Philip,59,Female,United States,Medium,Platinum
0650,Corey Geerits,78,Male,India,Low,Gold
0651,Brewer Avramovitz,63,Female,United Arab Emirates,Medium,Silver
0652,Bruce Alyonov,21,Transgender,United States,High,Gold
0653,Palm Kermit,15,Male,India,High,Bronze
0654,Jereme Bosanko,22,Female,United States,Medium,Gold
0655,Rosalie Lightbourne,58,Male,United States,Medium,Gold
0656,Pennie Foltin,30,Male,Canada,High,Platinum
0657,Keir Aven,24,Female,Canada,Medium,Silver
0658,Elfrieda Gronow,59,Female,United States,Medium,Bronze
0659,Gerri Christoffels,72,Female,Singapore,Low,Gold
0660,Doti Risom,20,Female,Australia,Medium,Silver
0661,Kaila Relf,51,Male,India,Medium,Silver
0662,Kliment Jorin,60,Female,United States,Medium,Gold
0663,Brennen Ambroix,26,Female,Singapore,Medium,Gold
0664,Lorna Leetham,65,Male,India,High,Gold
0665,Marmaduke Anstead,74,Male,Australia,Medium,Gold
0666,Meryl Mitkov,67,Female,Canada,Medium,Gold
0667,Gloriane Calendar,15,Male,India,Medium,Silver
0668,Wilden Ramsdell,63,Female,India,Medium,Silver
0669,Gwendolin Munkton,50,Male,India,Low,Gold
0670,Dell Moniker,10,Female,Qatar,Medium,Silver
0671,Jens Bywater,31,Male,Japan,Medium,Silver
0672,Devan D'Aguanno,51,Female,Canada,High,Gold
0673,Mariska Prichet,31,Female,Hong Kong,Medium,Bronze
0674,Randie Grushin,75,Female,United States,Low,Silver
0675,Lotte Chalk,37,Male,India,Low,Platinum
0676,Nat Kellegher,69,Male,United Arab Emirates,Low,Silver
0677,Yolanthe Salkeld,8,Female,India,Low,Gold
0678,Dolley Dabernott,11,Female,United States,Medium,Gold
0679,Hunter Markl,31,Female,Hong Kong,High,Silver
0680,Stefanie Lude,56,Male,India,Medium,Gold
0681,Gale O'Riordan,53,Female,Australia,Medium,Gold
0682,Madelin Guillain,80,Male,Australia,Medium,Platinum
0683,Chicky Seeking,84,Male,United States,Medium,Silver
0684,Yorke Goodsell,21,Female,Japan,Medium,Silver
0685,Leif Littleproud,76,Female,India,Medium,Silver
0686,Daria Fincke,19,Female,United States,High,Bronze
0687,Norina Chatel,31,Female,India,Medium,Silver
0688,Richardo Oldis,16,Male,India,Medium,Silver
0689,Barbie Arbuckle,61,Male,India,Medium,Gold
0690,Gwenny Abernethy,85,Male,India,Low,Gold
0691,Kacey Bunney,43,Female,Canada,Medium,Gold
0692,Kelley Couzens,44,Female,India,Medium,Gold
0693,Joli Prott,17,Female,India,High,Bronze
0694,Jolie Bowell,56,Female,India,Medium,Gold
0695,Irina Hargreaves,40,Female,Canada,Medium,Silver
0696,Kathleen Rentenbeck,9,Female,United States,High,Silver
0697,Galvan Bolsteridge,19,Male,United Arab Emirates,Medium,Gold
0698,Rubi Muxworthy,34,Male,India,Medium,Silver
0699,Bowie Mizen,39,Female,India,High,Bronze
0700,Jessie Vallentine,72,Transgender,Australia,Medium,Silver
0701,Angil Pyzer,51,Male,United States,Low,Bronze
0702,Yves Straughan,61,Female,Australia,Medium,Bronze
0703,Sibley Enns,16,Male,Singapore,High,Platinum
0704,Barry Moulster,21,Transgender,India,Medium,Gold
0705,Christoffer Cosser,81,Male,Singapore,Medium,Gold
0706,Korney Baynam,18,Female,Canada,Medium,Gold
0707,Arron Mottershaw,67,Female,United Arab Emirates,High,Gold
0708,Dalston McCumskay,33,Female,Japan,Medium,Silver
0709,Gustavo Lambot,34,Male,India,Medium,Gold
0710,Paulita Houldin,33,Female,United States,High,Silver
0711,Carlynn Svanini,68,Female,United Arab Emirates,Medium,Gold
0712,Valentine Croxon,22,Male,India,Medium,Silver
0713,Cindy McCumskay,34,Male,United States,Medium,Gold
0714,Leandra Astupenas,82,Male,India,Medium,Silver
0715,Gib Yarker,48,Female,Canada,Medium,Gold
0716,Kele Calveley,13,Female,United States,Low,Silver
0717,Kerry Lamps,61,Female,United States,Medium,Gold
0718,Garfield McKeaney,10,Female,India,Low,Gold
0719,Carie Hansley,54,Male,India,Medium,Gold
0720,Casi Adnet,54,Female,India,Medium,Silver
0721,Carlynn Henmarsh,22,Female,United States,High,Silver
0722,Averil Dunford,49,Female,Australia,Medium,Bronze
0723,Erwin Meade,68,Female,India,Medium,Silver
0724,Lon Bullivent,59,Male,India,Medium,Gold
0725,Stesha Renhard,80,Female,United States,Low,Gold
0726,Walt Chapple,13,Female,India,Low,Gold
0727,Donica Bank,57,Female,India,Medium,Gold
0728,Violante Lammiman,41,Male,India,Low,Silver
0729,Nari Clewarth,10,Female,India,Medium,Gold
0730,Powell Gillebert,25,Female,India,Medium,Gold
0731,Archie Stellin,84,Female,Malaysia,Low,Gold
0732,Lazarus Casarili,29,Male,Japan,Low,Gold
0733,Nanette Watting,72,Female,India,Medium,Silver
0734,Brandy Jerzycowski,14,Female,India,Medium,Silver
0735,Haily Kidstoun,33,Female,United Arab Emirates,Low,Gold
0736,Jeth Blunsden,56,Male,India,High,Gold
0737,Paxon Bech,39,Male,Singapore,Medium,Silver
0738,Shandy Crebbin,11,Female,India,Medium,Gold
0739,Washington Bensen,51,Male,Australia,Medium,Silver
0740,Consalve Bullerwell,51,Female,Japan,Low,Gold
0741,Yard Antonoyev,33,Female,India,High,Gold
0742,Bryana McCurtain,54,Female,Australia,Medium,Gold
0743,Lyda Cogdon,25,Female,Singapore,Medium,Gold
0744,Tudor Roughley,73,Male,Hong Kong,Low,Gold
0745,Andres Feitosa,36,Transgender,Canada,High,Gold
0746,Bryanty McCreery,75,Male,India,Medium,Gold
0747,Saw Kenlin,20,Male,Qatar,Medium,Gold
0748,Godwin Lockart,27,Female,Australia,High,Gold
0749,Stern Yoell,45,Female,United States,Low,Gold
0750,Zena Burgill,41,Transgender,India,Medium,Silver
0751,Rodolph Danniell,19,Female,India,High,Gold
0752,Wylma Gossop,28,Female,Japan,Low,Gold
0753,Aidan Hurran,54,Female,Australia,High,Silver
0754,Arabella Ullyatt,52,Male,Canada,Medium,Gold
0755,Josey Bulpitt,19,Female,United States,Low,Silver
0756,Brennan Yakob,56,Female,Canada,Medium,Bronze
0757,Tristam Seaward,82,Male,India,Medium,Gold
0758,Rena Allbut,41,Female,Australia,Medium,Bronze
0759,Odille Halbord,74,Female,India,Low,Gold
0760,Eddi Wetheril,14,Female,Australia,Medium,Gold
0761,Niven Garrow,29,Female,United States,Low,Gold
0762,Paton Selwyn,8,Female,India,Medium,Gold
0763,Lyman Misselbrook,60,Female,India,High,Gold
0764,Yorgos Ker,15,Male,Australia,Medium,Gold
0765,Anjanette Kohler,17,Female,India,Medium,Silver
0766,Vernon Bruce,62,Female,India,Medium,Silver
0767,Mickey Finnick,47,Female,India,High,Bronze
0768,Cob Itzakovitz,54,Female,India,Medium,Gold
0769,Alexandrina Lavell,71,Female,Japan,Low,Bronze
0770,Sydel Feronet,15,Female,India,Medium,Gold
0771,Jacky Doveston,40,Female,India,Medium,Platinum
0772,Maddy Cartan,29,Female,Canada,Low,Bronze
0773,Alley Sutter,53,Female,United States,Medium,Gold
0774,Falito Muddiman,59,Female,India,High,Gold
0775,Olia Dorrity,29,Male,Canada,Low,Gold
0776,Karie Gonnard,42,Male,India,Medium,Gold
0777,Perla Bragginton,63,Female,United States,Medium,Silver
0778,Viole Splain,22,Female,India,Medium,Gold
0779,Joey Keenlyside,55,Male,Canada,Medium,Gold
0780,Lanni Aronow,76,Female,Canada,High,Silver
0781,Cody Bettinson,37,Female,Japan,Medium,Silver
0782,Oralia Currm,54,Female,India,Medium,Gold
0783,Denny Pareman,18,Transgender,India,Low,Bronze
0784,Lindsey Hebbard,11,Female,India,Low,Silver
0785,Franni Nisard,82,Female,India,Medium,Gold
0786,Leland Carvil,68,Female,Japan,High,Gold
0787,Olwen Mirfin,73,Female,United States,Medium,Gold
0788,Chelsey Syphus,74,Female,Hong Kong,High,Silver
0789,Callean Vayro,59,Female,United States,Medium,Gold
0790,Sybilla Dengate,59,Male,United States,Medium,Silver
0791,Harriett Boyack,42,Female,Canada,Medium,Gold
0792,Johnath Yitzhakof,62,Female,Canada,High,Gold
0793,Valli Elloway,55,Female,Australia,Medium,Platinum
0794,Bonnie Edmondson,70,Male,United States,Low,Silver
0795,Harrison Blomefield,26,Female,India,High,Platinum
0796,Madelin Guirardin,78,Male,Australia,Medium,Silver
0797,Tybie Revans,17,Female,United States,Medium,Gold
0798,Antoinette Tuft,43,Female,Canada,Low,Gold
0799,Mohandis Andrez,45,Male,Canada,Low,Gold
0800,Cindra Nolot,85,Female,Australia,Medium,Silver
0801,Isiahi Robrow,23,Male,Qatar,Low,Bronze
0802,Grantley Howels,51,Male,Australia,Medium,Silver
0803,Roanne Rollett,65,Female,Singapore,High,Gold
0804,Mickey Dellit,37,Female,India,High,Bronze
0805,Merrel Deval,78,Male,India,Medium,Gold
0806,Jdavie Redsall,32,Female,Hong Kong,Medium,Gold
0807,Prudy Brobyn,80,Female,Australia,Medium,Gold
0808,Willie Kornousek,27,Male,Singapore,Low,Silver
0809,Desirae Rutland,12,Female,Japan,Low,Gold
0810,Gisele Toffolo,34,Female,Singapore,Medium,Gold
0811,Vincents Schultze,52,Male,India,Medium,Gold
0812,Allianora Kibble,38,Female,United States,High,Gold
0813,Patrick Drejer,11,Female,Australia,High,Silver
0814,Sly Varty,40,Female,United States,High,Gold
0815,Wilmer Grosvenor,55,Female,United States,Low,Silver
0816,Kordula Gye,50,Male,United States,Medium,Gold
0817,Rhys Copsey,28,Male,India,Medium,Gold
0818,Davide Kemer,11,Female,India,High,Gold
0819,Sybilla Apdell,28,Female,India,Low,Gold
0820,Hamil Lammerding,17,Female,India,Medium,Gold
0821,Adele Votier,12,Female,Singapore,High,Silver
0822,Ramon Pentin,31,Female,India,Medium,Platinum
0823,Karlene Bannard,61,Female,India,Low,Gold
0824,Cordula Eriksson,68,Female,India,Medium,Gold
0825,Tammie Salvadori,82,Male,India,Medium,Gold
0826,Kizzie Origin,69,Female,United States,Medium,Gold
0827,Sol Birdsey,83,Female,United States,Medium,Gold
0828,Arleyne Navan,37,Male,United States,Medium,Gold
0829,Marleen Abraham,67,Male,Qatar,Medium,Gold
0830,Sollie Kelinge,71,Female,India,Medium,Silver
0831,Red Jagielski,44,Female,India,Medium,Gold
0832,Michel Fishbourne,25,Female,United States,Medium,Gold
0833,Lazarus Christie,33,Female,Singapore,Low,Silver
0834,Angus Sallowaye,79,Female,India,Medium,Silver
0835,Amery McMinn,46,Female,India,Low,Gold
0836,Lucian Greenshields,70,Female,Japan,Low,Silver
0837,Dicky Gumary,15,Female,India,Medium,Silver
0838,Matthaeus Parminter,75,Female,India,Low,Gold
0839,Colline Corns,11,Male,Canada,Medium,Gold
0840,Corri Warmisham,77,Female,India,Low,Gold
0841,Alec Springle,58,Female,Australia,Medium,Silver
0842,Paddie Brownsell,12,Female,India,Medium,Platinum
0843,Quinton Bygraves,75,Female,Australia,Medium,Silver
0844,Armin MacGiffin,41,Female,India,High,Gold
0845,Dunn Ottley,71,Female,India,Medium,Gold
0846,Tandie Wickliffe,20,Male,United States,Medium,Gold
0847,Ann Cumber,50,Male,India,Medium,Silver
0848,Willyt Hartington,73,Female,Canada,Medium,Gold
0849,Carly Glover,42,Male,Australia,Medium,Bronze
0850,Blake Vasyutichev,38,Male,India,Low,Platinum
0851,Wini Benninger,50,Transgender,United States,Medium,Bronze
0852,Rosaline Bramstom,12,Female,Singapore,Medium,Platinum
0853,Berkeley Gorriessen,59,Male,United Arab Emirates,High,Silver
0854,Fawne Whewell,44,Transgender,India,High,Gold
0855,Wilona Tupp,51,Male,United States,High,Gold
0856,Adda Wombwell,80,Female,Canada,Medium,Gold
0857,Pia Criag,8,Male,Malaysia,High,Platinum
0858,Hephzibah Ciccarello,80,Female,India,Medium,Silver
0859,Aidan Peggrem,22,Female,Singapore,Medium,Gold
0860,Tammie Prujean,47,Transgender,India,Medium,Gold
0861,Kay Copnar,53,Male,Japan,Medium,Bronze
0862,Rolph Sleep,10,Male,Canada,High,Gold
0863,Fleur Clunan,49,Male,United Arab Emirates,Medium,Bronze
0864,Garth Le Breton De La Vieuville,20,Male,United States,Low,Gold
0865,Dyana Thunder,26,Male,India,Medium,Gold
0866,Mitchell Naisbet,59,Male,Hong Kong,High,Gold
0867,Mable Kenneford,78,Female,United States,Low,Silver
0868,Malynda Sneyd,22,Male,India,Medium,Gold
0869,Terra Rowlinson,52,Female,India,Medium,Silver
0870,Sergio O'Gormally,42,Male,United States,High,Gold
0871,Vanny Staniforth,51,Male,Canada,Medium,Gold
0872,Jeramey Dewane,8,Male,Australia,Low,Silver
0873,Vickie Armal,65,Female,India,Low,Silver
0874,Obediah Poleye,31,Female,India,Medium,Silver
0875,Gwenette Tume,9,Female,United States,Medium,Gold
0876,Rebe Alltimes,75,Female,Singapore,Medium,Silver
